290,458,636,236,239,582,661,114,324,467,160
291,81,11,85,526,264,413,243,285,239,145
292,127,11,81,288,413,679,340,499,28,607
293,288,276,275,145,239,385,525,243,612,605
294,696,364,399,236,181,285,239,152,243,266
295,505,292,81,239,607,82,385,46,290,605
296,323,275,290,81,250,136,295,358,492,635
297,288,275,486,706,295,118,136,82,448,492
298,85,164,72,28,340,243,145,486,235,266
299,81,127,290,250,323,295,136,358,492,635
300,253,275,114,115,304,697,600,82,250,145
301,275,82,679,605,492,290,721,63,285,410
302,82,285,266,383,241,290,1,239,500,145
303,434,467,275,81,82,461,453,87,329,437
304,288,679,290,323,448,136,358,635,492,295
305,491,288,290,448,275,295,358,136,635,118
306,81,491,224,82,607,290,253,614,605,385
307,145,275,276,607,239,385,243,525,612,605
308,145,288,292,276,385,243,525,285,605,612
309,145,82,290,605,285,336,679,491,253,241
310,81,491,145,292,264,285,290,243,612,605
311,276,275,679,491,82,385,605,525,191,46
312,557,280,600,716,169,255,275,505,378,239
313,288,500,82,238,275,711,290,105,102,191
314,612,636,243,236,520,661,160,324,467,253
315,675,82,170,81,460,661,324,467,114,579
316,164,83,191,102,105,243,547,290,60,600
317,275,636,81,239,582,661,324,114,285,253
318,81,467,36,491,456,607,473,676,160,114
319,500,102,320,105,275,694,370,76,716,600
320,285,152,236,82,239,275,467,486,675,612
321,288,81,467,324,675,250,243,114,285,36
322,380,288,344,577,102,87,157,50,277,521
323,58,61,338,572,120,329,453,87,285,437
324,45,81,288,547,266,500,8,557,285,255
325,81,239,290,547,8,145,557,275,238,152
326,239,243,82,105,207,351,275,605,724,38
327,275,288,577,52,87,157,548,521,277,278
328,239,483,570,143,192,82,102,25,243,492
329,152,243,547,607,275,365,164,557,525,60
330,295,250,136,288,118,275,635,492,82,243
331,81,612,607,484,290,235,675,486,635,250
332,491,288,145,276,607,385,243,525,605,290
333,14,288,315,275,184,351,500,82,505,192
334,243,81,288,191,499,266,47,235,547,275
335,32,266,500,375,694,122,87,239,102,458
336,288,82,81,145,290,285,191,236,238,164
337,288,235,505,164,47,239,676,290,612,285
338,288,676,275,160,329,253,239,82,290,612
339,127,323,81,288,136,635,275,243,492,82
340,239,275,266,82,79,70,152,191,285,78
341,288,240,547,285,243,499,266,605,275,78
342,236,505,296,375,285,266,607,547,486,78
343,82,285,61,240,499,500,239,145,152,375
344,544,191,499,351,243,165,275,486,145,557
345,243,102,365,499,500,607,486,87,275,342
346,81,82,275,236,243,266,369,346,467,547
347,81,82,275,145,518,607,127,283,102,250
348,81,127,290,136,635,323,492,118,448,295
349,290,591,380,82,157,521,3,277,278,711
350,679,290,323,706,82,635,118,250,612,358
351,344,102,290,275,288,243,157,50,277,278
352,275,237,572,607,483,48,711,323,148,544
353,250,82,36,145,329,238,235,290,285,458
354,239,288,243,82,217,332,275,473,579,718
355,50,239,36,460,582,324,114,661,253,160
356,499,145,243,296,152,102,109,605,287,544
357,706,290,358,323,288,81,136,492,295,118
358,688,484,329,239,36,250,253,290,243,285
359,81,285,243,547,679,266,607,365,164,22
360,81,270,272,279,269,205,505,82,243,2
361,292,81,239,82,224,385,605,285,243,46
362,285,81,557,240,48,499,275,431,22,439
363,192,145,38,483,239,607,499,266,102,47
364,81,288,285,380,600,106,102,591,290,4
365,243,297,22,79,266,385,47,342,310,102
366,288,239,534,591,548,157,50,521,3,277
367,285,81,275,239,253,332,290,260,238,456
368,235,191,288,81,239,164,607,290,145,285
369,705,581,280,641,83,547,463,566,556,458
370,235,721,236,566,83,463,492,275,575,547
371,243,105,351,290,605,577,486,275,238,375
372,499,547,386,295,375,351,486,577,605,275
373,239,275,467,675,164,102,528,191,613,118
374,266,285,275,152,229,191,375,463,544,235
375,288,243,275,523,296,315,239,184,500,522
376,22,82,191,250,145,285,338,241,607,102
377,243,22,275,239,266,285,152,191,499,547
378,288,275,239,236,105,266,290,577,547,152
379,288,275,235,243,239,285,145,266,500,105
380,152,557,499,486,243,81,288,215,275,239
381,239,191,458,215,266,467,296,591,332,607
382,81,239,82,332,238,290,275,351,41,605
383,290,380,288,239,344,548,157,50,277,278
384,236,288,81,332,239,329,290,36,285,456
385,145,275,285,500,280,250,241,577,547,607
386,243,82,191,547,236,75,102,238,285,275
387,491,275,243,266,500,285,310,505,152,146
388,675,253,275,635,324,688,260,467,329,612
389,577,81,534,591,344,225,157,50,277,521
390,81,285,275,547,152,243,500,605,164,375
391,285,275,82,239,266,105,721,191,290,375
392,82,288,547,275,607,486,410,90,243,422
393,547,243,145,332,102,676,238,250,241,152
394,82,250,467,239,238,285,329,243,612,241
395,288,459,266,239,236,467,500,157,285,332
396,82,275,152,22,78,439,102,239,486,458
397,82,81,238,239,275,500,266,290,505,236
398,239,243,491,105,266,605,600,238,241,281
399,500,393,499,238,431,191,437,152,164,434
400,275,239,499,607,266,525,290,547,191,721
401,275,250,351,324,697,622,353,453,332,661
402,235,81,288,365,296,243,266,473,164,547
403,81,275,236,235,239,164,607,404,191,679
404,275,697,82,250,160,172,239,145,324,102
405,288,243,114,160,82,486,600,642,102,697
406,288,82,486,285,275,547,243,152,290,238
407,484,275,676,114,160,50,239,250,717,253
408,270,205,500,275,81,505,238,2,290,369
409,288,81,661,241,660,605,191,694,238,577
410,243,285,577,275,660,145,499,78,102,467
411,577,559,52,288,239,157,521,277,278,3
412,288,500,676,675,285,607,243,688,486,290
413,486,275,239,290,697,250,160,324,145,114
414,288,82,243,285,676,439,236,145,675,607
415,81,172,290,612,239,114,505,486,375,235
416,577,591,344,81,288,157,548,277,278,521
417,266,239,500,243,275,375,557,238,338,607
418,191,82,499,375,547,660,105,164,285,8
419,288,285,547,290,275,266,605,250,660,386
420,239,238,275,718,266,235,250,332,612,236
421,288,266,547,275,500,238,605,191,239,164
422,491,275,266,641,82,285,243,238,38,160
423,250,122,235,120,51,329,453,437,87,461
424,81,82,238,102,566,661,105,266,492,547
425,239,607,234,605,243,716,547,260,606,92
426,351,82,81,288,191,499,285,365,369,697
427,243,82,547,266,235,351,145,238,296,8
428,275,544,288,310,164,243,285,145,239,385
429,275,81,467,547,102,105,676,456,332,675
430,288,102,82,250,500,439,287,191,281,243
431,82,500,152,266,275,607,191,239,105,238
432,82,105,102,499,486,243,250,290,76,660
433,81,577,559,534,344,157,145,521,711,3
434,238,239,288,518,191,275,500,82,290,194
435,236,81,239,275,191,290,456,285,329,605
436,82,191,607,8,287,238,296,275,105,152
437,285,82,235,145,243,290,520,570,661,483
438,81,491,285,275,239,375,266,290,105,607
439,82,288,191,238,557,296,607,164,48,351
440,82,577,534,52,225,243,157,145,521,3
441,492,290,82,2,600,102,410,239,697,160
442,235,81,500,266,275,239,547,152,191,70
443,675,236,145,467,82,676,290,558,243,329
444,81,285,239,152,500,191,365,290,607,499
445,288,243,266,607,557,239,235,577,600,275
446,235,283,547,238,453,295,675,676,579,434
447,81,288,547,290,281,102,266,275,486,605
448,81,499,82,275,525,285,547,711,266,157
449,81,288,243,500,145,275,660,605,287,102
450,238,393,243,191,164,342,431,152,724,605
451,547,82,266,275,285,239,157,235,78,577
452,467,288,329,600,239,463,458,36,115,238
453,288,235,162,266,243,275,145,238,285,547
454,375,344,290,102,239,243,157,50,277,278
455,243,235,239,266,122,296,106,157,467,369
456,275,52,344,559,145,243,157,521,3,4
457,145,82,285,241,250,236,467,105,292,605
458,82,467,439,242,285,191,152,250,600,260
459,288,236,243,250,439,600,285,242,458,486
460,288,145,118,499,8,162,528,191,266,253
461,705,109,105,30,82,145,500,319,288,708
462,547,281,81,499,59,288,82,557,280,250
463,81,198,577,500,239,243,467,504,547,375
464,243,547,607,266,285,145,486,296,242,499
465,81,288,667,375,285,329,711,157,290,236
466,275,547,243,285,266,83,500,239,365,152
467,81,279,269,223,191,505,2,82,290,369
468,288,239,675,275,676,41,505,243,238,191
469,288,82,290,250,160,285,36,172,145,453
470,467,81,288,329,172,160,250,675,114,283
471,78,511,605,61,8,500,434,275,239,338
472,191,102,338,499,290,577,486,525,8,281
473,351,280,241,243,81,290,288,285,78,577
474,679,81,145,275,292,239,385,525,612,285
475,288,486,397,275,82,243,285,102,607,666
476,81,492,58,3,157,340,276,292,239,102
477,81,236,145,275,290,641,266,500,711,285
478,458,82,605,145,575,132,285,266,462,275
479,269,223,81,205,369,499,290,410,505,191
480,365,492,81,375,157,352,591,275,711,4
481,82,152,266,500,285,145,544,365,236,45
482,81,82,500,439,547,499,239,290,544,328
483,275,285,607,500,266,499,600,105,253,557
484,275,239,102,215,607,82,8,290,152,577
485,243,253,8,547,114,41,145,369,486,607
486,288,467,600,676,275,641,486,160,369,500
487,276,239,375,492,395,396,82,292,250,102
488,82,375,239,191,694,102,290,591,241,607
489,235,288,81,266,164,547,467,285,152,365
490,288,238,605,547,285,577,243,87,351,145
491,375,81,288,157,287,102,380,395,225,711
492,238,81,499,288,383,191,607,275,266,207
493,667,82,547,243,500,48,266,22,600,250
494,666,667,239,285,81,500,82,288,672,275
495,82,607,239,46,499,500,547,76,375,164
496,163,275,266,285,239,486,191,547,605,607
497,145,266,275,285,607,605,500,547,76,375
498,81,82,486,605,266,607,285,164,76,78
499,81,288,243,238,239,500,675,152,676,467
500,607,250,285,547,36,145,499,458,336,235
501,81,667,239,673,290,145,486,676,243,369
502,82,288,667,285,694,500,266,105,641,421
503,82,499,236,235,607,239,711,547,157,145
504,285,128,612,304,697,676,194,8,239,82
505,235,81,243,239,467,266,641,285,114,458
506,679,82,243,694,290,500,547,612,292,266
507,82,243,724,152,22,266,290,721,605,439
508,467,275,81,160,239,486,172,697,453,114
509,235,288,82,500,285,275,290,70,239,557
510,22,266,152,275,499,500,547,694,375,169
511,288,667,675,500,235,243,290,253,547,486
512,82,81,145,239,500,667,675,290,243,486
513,288,500,661,82,547,711,396,572,78,216
514,81,491,243,266,607,694,290,547,152,239
515,456,690,499,275,505,122,504,239,243,676
516,500,467,456,236,392,280,547,660,260,342
517,81,288,500,8,30,83,152,672,538,502
518,122,424,338,547,660,461,453,329,437,87
519,679,81,288,82,600,607,105,385,145,290
520,288,499,239,243,191,241,600,486,375,607
521,81,285,243,557,238,145,329,253,266,500
522,285,82,275,658,243,250,239,266,253,462
523,239,284,102,105,290,375,82,458,500,157
524,467,129,82,463,547,290,191,285,679,458
525,81,82,61,500,8,434,40,275,239,499
526,81,290,285,547,607,2,336,241,145,492
527,288,82,500,547,600,152,486,243,169,612
528,191,236,102,499,145,235,296,290,8,605
529,500,243,275,238,499,87,285,547,152,78
530,81,491,266,285,243,152,486,607,290,239
531,243,275,81,288,607,60,241,290,547,499
532,288,243,191,275,547,164,152,145,607,239
533,275,499,81,288,667,666,672,243,191,30
534,324,145,676,605,253,290,285,193,250,114
535,236,82,285,500,238,290,266,547,458,145
536,236,191,547,145,285,266,467,296,557,505
537,275,266,486,556,250,145,48,607,118,422
538,491,288,635,239,290,82,285,499,413,329
539,243,456,285,290,239,579,329,36,114,600
540,129,81,236,239,375,456,329,697,463,290
541,717,82,117,253,473,290,285,145,607,191
542,288,679,191,275,266,239,285,404,607,375
543,491,191,547,81,102,82,500,238,467,577
544,290,243,114,191,458,463,557,473,336,694
545,236,235,128,82,290,463,329,456,36,548
546,82,285,467,105,486,329,458,87,250,253
547,82,266,439,275,152,607,191,239,724,164
548,82,243,239,547,607,375,711,500,694,250
549,288,285,82,500,375,439,296,694,458,711
550,288,676,253,243,239,290,505,285,236,41
551,275,491,266,152,145,191,285,607,290,500
552,81,404,82,577,694,505,102,22,76,547
553,236,82,61,36,240,579,22,47,285,336
554,81,82,283,275,36,87,145,250,547,172
555,236,547,329,436,467,78,557,641,118,582
556,288,275,329,239,607,236,290,235,458,266
557,164,191,238,296,439,87,694,22,236,102
558,458,275,236,329,82,239,290,36,260,456
559,290,239,285,456,579,329,36,18,612,332
560,81,275,82,239,76,500,164,499,295,292
561,81,499,239,243,102,275,505,290,547,285
562,285,641,705,32,35,191,672,467,483,102
563,666,266,32,83,82,30,252,547,481,288
564,81,145,192,660,499,661,102,275,243,238
565,288,717,467,114,196,194,329,239,253,351
566,81,275,152,547,239,266,500,290,102,694
567,275,82,491,191,239,22,235,266,236,612
568,290,122,243,437,8,118,500,275,239,338
569,81,523,145,184,275,404,196,614,276,49
570,82,239,547,285,152,499,236,557,24,439
571,191,499,243,500,607,439,547,266,152,310
572,290,82,250,661,283,675,492,605,391,8
573,288,500,275,191,266,605,102,280,365,607
574,81,275,285,145,351,281,375,191,241,266
575,494,676,329,675,275,243,505,82,9,253
576,288,145,196,194,315,184,351,276,183,493
577,145,375,38,458,105,191,290,8,285,500
578,605,61,338,547,81,461,453,329,437,87
579,191,275,607,145,505,164,236,486,296,61
580,288,285,145,641,266,605,243,557,577,275
581,239,275,285,243,47,351,105,375,191,694
582,191,275,272,279,223,505,82,243,2,290
583,288,275,102,285,191,266,290,518,486,47
584,288,547,275,266,285,191,235,145,375,556
585,491,486,667,285,81,500,288,82,275,672
586,236,467,243,458,547,145,332,217,296,266
587,236,243,239,82,666,667,266,320,694,105
588,605,81,499,547,275,486,191,266,285,607
589,547,81,82,275,500,239,296,607,83,600
590,285,239,547,243,491,253,612,675,329,296
591,288,285,275,243,145,547,235,694,607,290
592,266,667,288,499,641,275,672,239,78,502
593,288,332,275,404,260,148,114,236,145,149
594,81,235,236,145,191,266,505,285,229,70
595,81,239,492,290,285,486,47,276,661,250
596,239,499,375,458,607,600,152,556,605,329
597,152,102,302,547,696,281,364,577,239,605
598,239,243,676,351,238,500,152,266,281,280
599,243,266,436,22,92,164,245,296,547,666
600,679,266,239,308,458,196,641,275,32,285
601,288,675,486,253,250,290,285,401,635,260
602,275,557,82,365,281,577,83,694,266,102
603,275,81,285,235,287,145,243,152,102,290
604,82,275,660,38,607,102,105,500,209,229
605,288,600,618,436,612,152,243,486,275,280
606,235,81,250,239,253,260,304,612,324,500
607,82,81,243,676,192,145,47,164,604,607
608,81,275,329,675,235,114,82,285,676,243
609,236,81,579,332,239,456,473,547,266,675
610,145,483,681,238,547,152,83,24,250,275
611,491,81,547,499,82,239,191,525,145,285
612,243,288,145,290,295,275,229,191,283,716
613,288,104,492,145,146,105,294,379,275,605
614,288,266,467,332,458,285,547,242,164,500
615,288,145,666,275,285,266,290,500,152,375
616,275,721,544,556,385,386,434,525,535,48
617,288,81,535,296,620,525,236,572,239,120
618,239,243,238,266,275,500,505,607,557,152
619,288,463,243,235,694,436,275,266,538,236
620,235,500,164,547,641,191,716,467,439,102
621,235,217,463,624,667,70,612,114,460,250
622,82,236,114,456,547,600,463,694,473,266
623,292,104,492,288,81,95,379,4,82,105
624,288,239,160,102,105,467,276,605,284,145
625,243,266,235,22,275,61,439,437,694,285
626,288,285,518,266,8,238,660,679,500,287
627,288,194,434,61,404,240,351,235,676,236
628,82,145,243,238,500,280,102,290,375,78
629,243,81,82,467,239,500,266,217,332,458
630,238,81,500,239,285,462,275,658,243,145
631,275,81,243,102,694,47,607,486,266,152
632,366,605,285,239,83,296,661,499,351,78
633,275,288,191,500,675,721,463,607,467,105
634,288,82,285,243,238,235,605,500,290,164
635,491,275,622,353,350,104,266,285,191,375
